date,league,host,guest,h_res,g_res,b1,bX,b2,HA_win,HA_draw,HA_loss,HA_goal_avg,HA_loss_avg,HA_yellow,HA_red,HA_corner,HA_penalty,HA_offside,GA_win,GA_draw,GA_loss,GA_goal_avg,GA_loss_avg,GA_yellow,GA_red,GA_corner,GA_penalty,GA_offside,HJ_win,HJ_draw,HJ_loss,HJ_goal_avg,HJ_loss_avg,HJ_yellow,HJ_red,HJ_corner,HJ_penalty,HJ_offside,GJ_win,GJ_draw,GJ_loss,GJ_goal_avg,GJ_loss_avg,GJ_yellow,GJ_red,GJ_corner,GJ_penalty,GJ_offside,H_place,G_place,num_place
30_03_2025,ГЕРМАНИЯ. БУНДЕСЛИГА 3,Динамо Дрезден,Веен Висбаден,2,0,1.6,3.9,4.9,4,3,3,1.6,1.1,2.2,0.0,6.6,14.3,1.1,4,1,5,1.2,1.2,2.1,0.0,3.5,11.5,1.7,1,0,2,1.0,,3.7,0.3,4.3,8.7,2.0,2,0,1,1.0,,2.0,0.0,3.0,7.0,1.3,2,9,20
31_03_2025,ГЕРМАНИЯ. БУНДЕСЛИГА 3,Штутгарт 2,Зандхаузен,2,1,2.15,3.6,2.95,4,2,4,1.2,1.5,3.0,0.1,4.2,14.0,2.3,1,2,7,1.3,1.9,2.1,0.0,4.8,14.1,1.3,0,1,0,2.0,,0.0,3.0,7.0,,,0,1,0,2.0,,0.0,3.0,11.0,,,17,18,20
30_03_2025,ГЕРМАНИЯ. РЕГИОНАЛЬНАЯ ЛИГА. СЕВЕР,Хольштайн Киль 2,ВФБ Ольденбург,2,4,2.95,3.6,2.15,1,2,7,0.7,1.7,,,,,,4,6,0,1.6,0.8,,,,,,2,0,1,2.0,,,,,,,1,0,2,1.0,,,,,,,18,14,18
30_03_2025,ГЕРМАНИЯ. РЕГИОНАЛЬНАЯ ЛИГА. СЕВЕР,Санкт-Паули 2,Тодесфельде,4,0,1.65,3.75,4.7,5,4,1,1.4,0.7,,,,,,2,3,5,0.5,1.0,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,10,17,18
30_03_2025,ГЕРМАНИЯ. РЕГИОНАЛЬНАЯ ЛИГА. СЕВЕР,Бремер,Феникс Любек,3,2,3.4,3.9,1.9,4,1,5,1.6,1.4,,,,,,3,5,2,1.2,1.1,,,,,,2,1,2,1.6,,0.8,0.0,0.0,,,2,1,2,2.4,,0.6,0.0,0.0,,,16,5,18
30_03_2025,ГЕРМАНИЯ. РЕГИОНАЛЬНАЯ ЛИГА. СЕВЕРО-ВОСТОК,Локомотив Лейпциг,Мойзельвиц,3,1,1.4,4.6,6.8,6,2,2,1.8,0.8,,,,,,2,5,3,1.0,1.6,,,,,,3,0,2,2.4,,0.6,,1.8,,,2,0,3,1.4,,1.2,,0.8,,,1,11,18
30_03_2025,ГЕРМАНИЯ. РЕГИОНАЛЬНАЯ ЛИГА. СЕВЕРО-ВОСТОК,Альтглинике,Хеми Лейпциг,2,1,1.7,3.65,4.5,2,5,3,1.3,1.3,,,,,,2,2,6,0.9,2.2,,,,,,5,0,0,3.2,,0.6,,1.2,,,0,0,5,0.2,,0.4,,0.6,,,10,14,18
30_03_2025,ГЕРМАНИЯ. РЕГИОНАЛЬНАЯ ЛИГА. СЕВЕРО-ВОСТОК,Плаун,Герта Целендорф,0,1,2.5,3.4,2.6,0,1,9,0.7,2.3,,,,,,2,3,5,1.7,2.2,,,,,,0,1,0,,,,,,,,0,1,0,,,,,,,,18,15,18
30_03_2025,ГЕРМАНИЯ. РЕГИОНАЛЬНАЯ ЛИГА. ЮГО-ЗАПАД,ФСВ Франкфурт,Штутгартер Киккерс,0,1,3.3,3.65,1.98,4,3,3,1.9,1.5,,,,,,6,2,2,1.8,0.7,,,,,,2,1,0,1.3,,,,,,,0,1,2,0.3,,,,,,,4,5,18
30_03_2025,ГЕРМАНИЯ. ОБЕРЛИГА. НИЖНЯЯ САКСОНИЯ,ВФЛ Ольденбург,Атлас Дельменхорст,0,2,3.6,3.7,1.87,1,3,6,0.8,1.2,,,,,,8,1,1,1.6,0.3,,,,,,2,0,1,2.0,,,,,,,1,0,2,2.0,,,,,,,17,4,18
30_03_2025,ГЕРМАНИЯ. ОБЕРЛИГА. НИЖНЯЯ САКСОНИЯ,Лупо-Мартини Вольфсбург,ХСК Ганновер,3,1,2.6,3.8,2.3,3,2,5,1.9,2.0,,,,,,4,5,1,2.2,1.5,,,,,,1,1,1,1.3,,1.0,,3.7,,,1,1,1,1.7,,1.0,,1.0,,,16,1,18
30_03_2025,ГЕРМАНИЯ. ОБЕРЛИГА. НИЖНИЙ РЕЙН,Зонсбек,Шварц-Вайс Эссен,2,3,3.4,3.85,1.9,3,3,4,1.2,2.0,,,,,,5,2,3,2.6,1.5,,,,,,2,0,3,0.4,,,,,,,3,0,2,2.2,,,,,,,9,5,18
30_03_2025,ГЕРМАНИЯ. ОБЕРЛИГА. ШЛЕЗВИГ-ГОЛЬШТАЙН,Ноймюнстер,Фленсбург,3,3,2.15,3.85,2.75,4,2,4,2.1,2.3,,,,,,2,3,5,1.7,2.2,,,,,,1,0,2,0.3,,,,,,,2,0,1,1.3,,,,,,,12,13,16
30_03_2025,ГЕРМАНИЯ. ДО 19 ЛЕТ. БУНДЕСЛИГА,Боруссия Менхенгладбах U19,Фортуна Дюссельдорф U19,1,1,1.73,4.3,3.75,5,3,2,1.6,1.1,,,,,,5,4,1,1.9,0.5,,,,,,1,2,2,1.6,,,,,,,2,2,1,1.2,,,,,,,3,1,6
30_03_2025,ГЕРМАНИЯ. ДО 19 ЛЕТ. БУНДЕСЛИГА,Шальке 04 U19,Вердер U19,0,1,1.7,4.3,3.85,9,0,1,2.2,0.5,,,,,,4,0,6,1.5,1.5,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,1,5,6
30_03_2025,ГЕРМАНИЯ. ДО 19 ЛЕТ. БУНДЕСЛИГА,Ганновер 96 U19,Хоффенхайм U19,1,2,3.1,4.3,1.9,4,1,5,2.4,2.0,,,,,,3,1,6,1.8,2.9,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,5,6,6
30_03_2025,ГЕРМАНИЯ. ДО 19 ЛЕТ. БУНДЕСЛИГА,Боруссия Дортмунд U19,Унион Берлин U19,2,0,1.3,5.9,7.5,4,2,4,1.8,1.2,,,,,,3,2,5,2.0,2.6,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,4,6,6
30_03_2025,ДАНИЯ. 1-Й ДИВИЗИОН. ПЛЕЙ-АУТ,Хобро,ФК Роскилле,1,1,1.72,3.75,4.3,2,2,6,1.1,2.0,,,,,,3,0,7,0.8,1.7,,,,,,2,0,0,3.0,,,,,,,0,0,2,0.5,,,,,,,2,6,6
30_03_2025,ДАНИЯ. 1-Й ДИВИЗИОН. ЧЕМПИОНСКАЯ ГРУППА,Оденсе,Хорсенс,1,0,2.08,3.55,3.15,2,6,2,1.6,1.6,,,,,,6,1,3,1.9,1.4,,,,,,3,3,1,2.0,,1.1,0.0,2.4,2.7,0.4,1,3,3,1.9,,1.6,0.0,1.4,1.4,0.0,1,3,6
30_03_2025,ДАНИЯ. 3-Й ДИВИЗИОН,Оддер,Фредериксберг Альянсен,1,1,2.75,3.35,2.4,6,2,2,1.7,1.3,,,,,,2,3,5,0.9,1.3,,,,,,0,1,0,,,,,,,,0,1,0,,,,,,,,4,7,12
31_03_2025,ИЗРАИЛЬ. ПРЕМЬЕР-ЛИГА. ЧЕМПИОНСКАЯ ГРУППА,Маккаби Нетания,Бейтар Иерусалим,0,1,3.2,3.65,2.05,4,2,4,1.1,1.3,,,,,,4,5,1,1.5,1.0,,,,,,2,2,5,1.2,,0.3,,1.2,1.1,0.0,5,2,2,2.1,,0.3,,0.8,1.2,0.1,6,4,6
30_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 1,Химнастик Таррагона,Понферрадина,5,1,2.3,3.05,3.15,3,5,2,1.0,1.0,,,,,,5,2,3,1.4,0.7,,,,,,1,1,1,0.3,,,,,,,1,1,1,0.7,,,,,,,3,2,20
30_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 1,Химнастика Сеговиана,Аморебиета,1,1,2.3,3.2,2.95,1,3,6,0.8,2.2,,,,,,3,4,3,1.3,1.0,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,18,20,20
30_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 1,Осасуна 2,Сестао,1,5,2.35,3.1,3.0,2,6,2,1.3,1.2,,,,,,1,5,4,0.7,1.2,,,,,,1,0,2,1.0,,,,,,,2,0,1,1.3,,,,,,,16,17,20
30_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 1,Самора,Унионистас Саламанка,1,0,2.25,3.1,3.2,4,3,3,0.9,0.9,,,,,,4,2,4,1.6,1.6,,,,,,0,1,1,0.5,,,,,,,1,1,0,1.5,,,,,,,8,11,20
31_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 1,Арентейро,Сельта 2,1,2,2.15,3.2,3.3,3,3,4,1.1,1.4,,,,,,2,2,6,0.7,1.3,,,,,,0,2,1,1.3,,,,,,,1,2,0,1.7,,,,,,,9,15,20
31_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 1,Реал Сосьедад 2,Баракальдо,2,2,2.65,3.05,2.65,3,4,3,1.0,0.8,,,,,,3,2,5,1.2,1.4,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,4,6,20
30_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 2,Эркулес,Ибица УД,3,2,2.95,2.95,2.5,3,3,4,1.0,1.1,,,,,,7,1,2,2.1,1.1,,,,,,0,1,0,,,,,,,,0,1,0,,,,,,,,9,2,20
30_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 2,Альхесирас,Атлетико Мадрид 2,1,0,2.85,2.9,2.6,2,3,5,0.7,1.5,,,,,,4,3,3,1.1,1.0,,,,,,0,2,1,1.3,,,,,,,1,2,0,2.0,,,,,,,15,6,20
30_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 2,Атлетико Санлукеньо,Антекера,4,2,2.55,3.1,2.75,2,4,4,0.9,1.3,,,,,,2,5,3,1.4,1.7,,,,,,1,0,4,1.0,,,,,,,4,0,1,2.0,,,,,,,19,3,20
30_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 2,Алькояно,Мерида,2,3,2.08,3.1,3.6,3,3,4,0.5,0.9,,,,,,5,1,4,1.7,1.9,,,,,,2,1,0,2.0,,,,,,,0,1,2,1.0,,,,,,,16,7,20
31_03_2025,ИСПАНИЯ. ПРИМЕРА RFEF. ГРУППА 2,Мурсия,Рекреативо,3,0,1.85,3.1,4.5,4,2,4,1.2,0.9,,,,,,2,6,2,0.9,1.0,,,,,,3,0,0,1.0,,,,,,,0,0,3,0.0,,,,,,,4,18,20
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 1,Райо Кантабрия,Эскобедо,0,0,1.75,3.3,4.8,4,1,5,1.1,1.5,,,,,,3,4,3,0.4,0.5,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,10,14,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 1,Ларедо,Реал Авила,0,0,6.1,3.15,1.67,1,5,4,0.7,1.4,,,,,,5,3,2,1.0,0.4,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,18,4,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 1,Гихуэло,Марино Луанко,2,1,2.6,2.75,3.0,1,4,5,0.5,1.4,,,,,,4,3,3,1.1,0.7,,,,,,2,2,1,0.8,,,,,,,1,2,2,0.6,,,,,,,16,8,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 1,Бергантиньос,Понтеведра,1,1,4.2,3.3,1.85,6,0,4,1.1,0.9,,,,,,6,1,3,1.2,0.8,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,6,1,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 1,Нумансия,Химнастика Торрелавега,3,0,1.43,3.75,8.5,4,3,3,1.0,0.7,,,,,,2,5,3,0.7,0.8,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,2,17,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 2,Калаорра,Исарра,2,1,1.55,3.4,6.8,2,4,4,0.6,1.1,,,,,,1,1,8,0.4,1.8,,,,,,1,1,1,1.3,,,,,,,1,1,1,1.3,,,,,,,13,18,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 2,Утебо,Эхеа,2,2,2.25,2.95,3.35,5,3,2,1.3,0.7,,,,,,5,4,1,1.1,0.5,,,,,,0,1,0,,,,,,,,0,1,0,,,,,,,,5,6,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 2,Ангуиано,Алавес 2,1,2,3.25,2.95,2.3,4,1,5,1.1,1.7,,,,,,3,4,3,0.8,0.8,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,12,11,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 2,Барбастро,Сарагоса 2,0,0,2.15,2.95,3.6,4,2,4,1.2,1.1,,,,,,3,0,7,1.0,1.5,,,,,,1,1,1,1.3,,,,,,,1,1,1,1.3,,,,,,,14,15,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 2,Эйбар 2,Туделано,2,2,1.6,3.4,6.1,6,1,3,1.4,0.4,,,,,,3,2,5,1.1,1.4,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,2,10,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 2,Логроньес СД,Герника,3,1,1.52,3.6,6.9,6,2,2,1.8,1.0,,,,,,5,2,3,1.3,1.4,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,4,9,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 3,Корнелья,Пенья Депортива,4,2,2.25,3.2,3.05,2,4,4,1.2,1.7,,,,,,1,4,5,0.8,1.3,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,16,15,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 3,Атлетико Балеарес,Альсира,3,0,1.27,4.7,13.0,4,6,0,1.1,0.6,,,,,,0,2,8,1.0,2.6,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,3,14,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 3,Олот,Эльче 2,1,0,2.3,2.9,3.4,3,4,3,1.0,1.2,,,,,,5,2,3,1.6,1.0,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,13,8,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 3,Сабадель,Мальорка 2,4,0,1.19,5.6,17.0,4,3,3,1.4,1.3,,,,,,0,1,9,0.8,2.0,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,6,18,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 3,Андрайч,Валенсия 2,1,0,3.25,3.0,2.25,6,2,2,1.3,1.1,,,,,,6,2,2,1.4,0.7,,,,,,1,2,0,1.0,,,,,,,0,2,1,0.7,,,,,,,12,4,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 3,Эспаньол 2,Торрент,3,2,2.2,2.85,3.6,3,4,3,1.5,1.2,,,,,,5,4,1,1.2,0.7,,,,,,2,1,0,1.3,,,,,,,0,1,2,0.7,,,,,,,5,7,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 3,Льейда Эспортиу,Террасса,0,3,2.0,2.9,4.2,1,8,1,1.0,0.8,,,,,,3,2,5,0.6,0.8,,,,,,1,3,1,1.0,,,,,,,1,3,1,1.0,,,,,,,9,11,18
31_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 3,Сант Андреу,Эуропа,1,1,2.02,3.0,3.95,5,4,1,2.0,0.7,,,,,,7,2,1,1.3,0.6,,,,,,1,1,3,1.8,,,,,,,3,1,1,2.8,,,,,,,2,1,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 4,Ла Унион Атлетико,КД Эстепона,1,1,2.0,2.9,4.2,8,1,1,1.3,0.3,,,,,,5,4,1,1.5,0.7,,,,,,2,0,1,0.7,,,,,,,1,0,2,0.3,,,,,,,1,5,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 4,Вильяновенсе,Ориуэла,1,2,3.05,2.7,2.65,2,3,5,0.7,1.2,,,,,,4,4,2,0.7,0.5,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,16,9,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 4,Линарес,Кадис 2,2,2,1.75,3.45,4.5,4,3,3,1.4,1.0,,,,,,3,3,4,0.9,1.3,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,10,15,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 4,Альмерия 2,Херес Депортиво,0,1,2.4,2.95,3.1,6,1,3,1.2,0.9,,,,,,3,1,6,0.8,1.3,,,,,,0,1,0,,,,,,,,0,1,0,,,,,,,,4,12,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 4,Атлетико Антониано,УКАМ Мурсия,2,1,3.2,2.7,2.5,5,2,3,1.2,1.2,,,,,,3,5,2,1.0,0.6,,,,,,1,1,1,0.7,,,,,,,1,1,1,0.7,,,,,,,6,3,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 4,Гранада 2,Хувентуд Торремолинос,0,2,3.25,3.1,2.2,1,2,7,0.7,1.4,,,,,,7,3,0,1.4,0.5,,,,,,2,0,1,1.7,,,,,,,1,0,2,1.3,,,,,,,17,2,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 4,Депортиво Сан-Фернандо,Дон Бенито,0,1,1.52,3.75,6.3,2,6,2,1.2,1.2,,,,,,0,3,7,0.5,1.4,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,13,18,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 4,Линенсе Реал,Агилас,0,1,3.2,2.7,2.5,1,2,7,0.6,1.4,,,,,,4,4,2,1.0,1.0,,,,,,1,2,0,0.3,,,,,,,0,2,1,0.0,,,,,,,14,8,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 5,Хетафе 2,Колония Москардо,1,1,1.47,3.9,7.0,4,2,4,1.2,1.3,,,,,,2,3,5,0.7,1.5,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,4,12,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 5,Депортиво Кория,Мелилья,2,2,2.05,2.95,3.9,7,2,1,1.8,1.0,,,,,,2,3,5,0.7,1.0,,,,,,1,1,1,1.3,,,,,,,1,1,1,1.3,,,,,,,6,11,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 5,Тенерифе 2,Мостолес,2,1,1.6,3.85,5.2,2,2,6,1.2,1.9,,,,,,5,0,5,1.4,1.4,,,,,,1,0,0,,,,,,,,0,0,1,,,,,,,,8,16,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 5,Навалькарнеро,Атлетико Пасо,1,0,1.62,3.5,5.6,7,1,2,1.6,0.8,,,,,,2,4,4,0.9,1.4,,,,,,1,3,1,1.0,,,,,,,1,3,1,0.8,,,,,,,7,18,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 5,Унион Сур Яиса,Сан-Себастьян Рейес,0,2,2.65,3.2,2.55,1,3,6,0.8,1.6,,,,,,5,2,3,1.1,1.2,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,15,10,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 5,Конкенсе,Талавера,1,0,3.65,2.75,2.25,5,0,5,0.9,0.9,,,,,,5,4,1,2.1,0.8,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,9,3,18
30_03_2025,ИСПАНИЯ. СЕГУНДА RFEF. ГРУППА 5,Реал Мадрид 3,Унион Адарве,1,0,1.83,3.1,4.7,2,4,4,0.9,1.2,,,,,,1,4,5,0.7,1.1,,,,,,0,0,1,,,,,,,,1,0,0,,,,,,,,13,14,18
30_03_2025,ИТАЛИЯ. СЕРИЯ С. ГРУППА A,Аталанта U23,Падова,1,1,3.2,3.2,2.2,2,3,5,1.2,1.5,2.0,0.0,5.2,12.3,1.0,4,2,4,1.6,1.1,1.7,0.0,4.3,12.6,1.7,0,0,3,0.3,,2.7,0.0,1.0,4.3,0.7,3,0,0,2.0,,1.3,0.0,1.7,5.3,0.7,9,1,20
30_03_2025,ИТАЛИЯ. СЕРИЯ С. ГРУППА A,Про Верчелли,Виченца,0,1,6.4,3.5,1.57,2,4,4,0.6,1.0,2.5,0.0,3.7,13.9,2.1,6,3,1,1.7,0.8,2.9,0.1,5.3,13.4,1.5,2,0,3,1.0,,3.4,0.0,0.8,2.6,0.2,3,0,2,2.0,,2.8,0.0,1.0,3.2,0.0,16,2,20
30_03_2025,ИТАЛИЯ. СЕРИЯ С. ГРУППА A,Лумеццане,Кальдьеро Терме,2,2,1.92,3.3,3.9,1,4,5,0.7,1.4,2.6,0.1,4.1,13.6,1.0,1,3,6,1.3,2.0,1.6,0.2,2.7,14.8,1.6,0,1,0,3.0,,0.0,2.0,21.0,0.0,,0,1,0,4.0,,0.0,7.0,14.0,2.0,,14,19,20
30_03_2025,ИТАЛИЯ. СЕРИЯ С. ГРУППА A,Виртус Верона,Аурора Про Патрия 1919,0,1,2.3,3.15,3.05,6,3,1,2.0,0.8,2.3,0.0,3.8,16.7,1.5,2,2,6,0.8,1.4,2.8,0.0,3.1,16.0,1.0,3,1,1,1.6,,2.6,0.2,0.2,3.0,0.2,1,1,3,0.6,,3.0,0.2,1.0,2.4,0.4,8,18,20
30_03_2025,ИТАЛИЯ. СЕРИЯ С. ГРУППА A,Тренто,Альбинолеффе,5,1,2.1,3.05,3.6,3,4,3,1.1,0.9,2.1,0.0,6.9,14.1,1.6,5,3,2,1.2,1.0,0.9,0.1,4.6,12.6,1.5,0,3,2,0.8,,2.6,0.2,1.6,3.2,0.6,2,3,0,1.2,,2.6,0.0,1.4,2.0,0.4,6,4,20
30_03_2025,ИТАЛИЯ. СЕРИЯ С. ГРУППА B,Луккезе,Тернана,4,1,5.5,4.4,1.5,4,4,2,1.5,1.4,2.0,0.0,4.5,15.8,2.7,8,1,1,1.7,0.4,1.8,0.0,5.1,12.9,2.3,0,0,1,2.0,,0.0,3.0,14.0,0.0,,1,0,0,1.0,,0.0,5.0,15.0,2.0,,16,2,20
